"","time","female","age","wage","ltime"
"594",944,1,49,0,6.85012626647949
"595",63,1,35,61.2000007629395,4.14313459396362
"596",1157,1,38,75,7.05358552932739
"597",15,1,32,63.7999992370605,2.70805025100708
"598",380,0,39,76,5.94017124176025
"599",640,1,30,73.5,6.46146821975708
"600",122,1,43,78.5999984741211,4.80402088165283
"601",91,1,41,137.800003051758,4.51085948944092
"602",93,1,33,0.5,4.53259944915771
"603",455,0,26,46.9000015258789,6.1202974319458
"604",1004,1,33,136.199996948242,6.91174745559692
"605",504,0,26,54.5999984741211,6.22257614135742
"606",547,0,27,65.3000030517578,6.30444860458374
"607",35,0,30,52.5999984741211,3.55534815788269
"608",566,0,31,52.5999984741211,6.33859395980835
"609",96,0,39,84.6999969482422,4.5643482208252
"610",1346,0,48,137.800003051758,7.20489263534546
"611",37,0,30,70.4000015258789,3.61091780662537
"612",397,0,30,100,5.98393630981445
"613",1403,0,41,96.4000015258789,7.24636793136597
"614",677,0,26,53.0999984741211,6.51767110824585
"615",176,1,48,54.5999984741211,5.17048406600952
"616",166,0,33,85.6999969482422,5.11198759078979
"617",215,0,29,73.5,5.37063789367676
"618",676,1,29,0,6.51619291305542
"619",672,1,35,110.699996948242,6.51025819778442
"620",1288,0,44,98.5,7.16084575653076
"621",35,0,31,82.0999984741211,3.55534815788269
"622",1865,0,30,63.2999992370605,7.53101634979248
"623",244,0,27,59.2000007629395,5.49716806411743
"624",40,0,33,62.2000007629395,3.68887948989868
"625",132,0,48,102.599998474121,4.88280200958252
"626",1571,1,32,78.0999984741211,7.35946750640869
"627",586,0,26,0,6.37331962585449
"628",1890,1,33,42.2999992370605,7.5443320274353
"629",42,0,31,87.1999969482422,3.7376697063446
"630",1040,0,36,51.5,6.94697618484497
"631",67,0,28,109.199996948242,4.20469284057617
"632",796,0,30,0,6.67959928512573
"633",166,0,43,48.5,5.11198759078979
"634",34,0,33,71.4000015258789,3.52636051177979
"635",1188,0,34,58.2000007629395,7.08002662658691
"636",24,0,49,94.4000015258789,3.178053855896
"637",62,0,29,75.5,4.12713432312012
"638",439,0,33,54.5999984741211,6.08449935913086
"639",1857,1,30,60.7000007629395,7.52671766281128
"640",911,1,33,0,6.81454277038574
"641",91,1,29,62.2000007629395,4.51085948944092
"642",1339,1,33,71.4000015258789,7.19967842102051
"643",91,0,28,79.0999984741211,4.51085948944092
"644",1886,0,44,33.7000007629395,7.54221343994141
"645",91,0,41,76,4.51085948944092
"646",105,0,47,204.100006103516,4.65396022796631
"647",229,0,35,47.4000015258789,5.43372201919556
"648",58,0,26,44.4000015258789,4.06044292449951
"649",105,1,42,89.3000030517578,4.65396022796631
"650",95,0,38,62.7999992370605,4.55387687683105
"651",375,0,41,0,5.92692613601685
"652",185,1,34,49.5,5.22035598754883
"653",525,0,35,52,6.26339817047119
"654",335,1,30,42.9000015258789,5.8141303062439
"655",1219,1,31,0,7.10578632354736
"656",33,0,29,73,3.49650764465332
"657",1003,1,38,57.0999984741211,6.91075086593628
"658",152,0,27,61.2000007629395,5.02388048171997
"659",66,0,30,67.3000030517578,4.18965482711792
"660",151,0,44,19.8999996185303,5.01727962493896
"661",761,0,35,21.8999996185303,6.63463354110718
"662",277,0,27,94.9000015258789,5.6240177154541
"663",1483,0,31,20.3999996185303,7.30182218551636
"664",38,1,29,62.2000007629395,3.63758611679077
"665",434,1,28,56.0999984741211,6.07304430007935
"666",141,1,36,79.5999984741211,4.94876003265381
"667",185,0,26,60.7000007629395,5.22035598754883
"668",108,0,26,38.2999992370605,4.68213129043579
"669",630,1,29,60.2000007629395,6.44571971893311
"670",1134,1,27,17.2999992370605,7.03350639343262
"671",1111,0,33,44.9000015258789,7.01301574707031
"672",1000,1,27,59.7000007629395,6.90775537490845
"673",93,0,30,97.4000015258789,4.53259944915771
"674",1206,1,45,0,7.09506416320801
"675",161,0,27,67.9000015258789,5.08140420913696
"676",38,0,47,70.9000015258789,3.63758611679077
"677",488,1,48,119.900001525879,6.19031524658203
"678",107,0,31,89.3000030517578,4.67282867431641
"679",274,1,40,56.5999984741211,5.61312818527222
"680",73,0,28,57.0999984741211,4.29045963287354
"681",139,0,26,79.5999984741211,4.93447399139404
"682",546,0,43,0,6.30261898040771
"683",77,0,35,74,4.34380531311035
"684",335,0,40,57.0999984741211,5.8141303062439
"685",540,0,28,55.0999984741211,6.29156923294067
"686",701,1,36,96.4000015258789,6.55250787734985
"687",215,1,30,59.2000007629395,5.37063789367676
"688",395,0,29,55.0999984741211,5.97888565063477
"689",670,1,29,89.8000030517578,6.5072774887085
"690",305,0,31,91.8000030517578,5.72031164169312
"691",51,0,46,63.7999992370605,3.93182563781738
"692",2,0,28,63.2999992370605,0.6931471824646
"693",1125,1,32,67.9000015258789,7.02553844451904
"694",1741,1,39,46.4000015258789,7.46221494674683
"695",63,0,29,62.7999992370605,4.14313459396362
"696",91,0,44,66.3000030517578,4.51085948944092
"697",547,1,43,98.5,6.30444860458374
"698",151,0,41,72.4000015258789,5.01727962493896
"699",93,0,47,49,4.53259944915771
"700",1699,1,31,0,7.43779516220093
"701",147,0,39,94.4000015258789,4.99043273925781
"702",1291,0,30,66.8000030517578,7.16317224502563
"703",309,0,46,0,5.73334121704102
"704",31,0,49,89.3000030517578,3.43398714065552
"705",275,1,27,75,5.61677122116089
"706",1886,0,49,44.4000015258789,7.54221343994141
"707",1450,0,41,81.5999984741211,7.27931880950928
"708",529,0,41,44.4000015258789,6.27098846435547
"709",397,1,42,45.4000015258789,5.98393630981445
"710",15,0,41,45.4000015258789,2.70805025100708
"711",46,0,44,73.5,3.82864141464233
"712",243,1,26,48,5.49306154251099
"713",25,1,49,63.2999992370605,3.21887588500977
"714",215,1,40,93.9000015258789,5.37063789367676
"715",722,0,29,56.0999984741211,6.58202505111694
"716",94,0,30,60.7000007629395,4.54329490661621
"717",36,0,32,71.9000015258789,3.58351898193359
"718",17,0,34,99.5,2.83321332931519
"719",66,0,32,112.199996948242,4.18965482711792
"720",290,0,44,83.1999969482422,5.66988086700439
"721",739,0,34,63.7999992370605,6.60529804229736
"722",1170,0,33,39.7999992370605,7.06475925445557
"723",50,0,35,81.0999984741211,3.91202306747437
"724",66,0,36,134.699996948242,4.18965482711792
"725",1918,0,28,105.099998474121,7.55903816223145
"726",428,0,36,70.9000015258789,6.05912303924561
"727",1281,0,49,75,7.15539646148682
"728",29,0,28,52.5999984741211,3.36729574203491
"729",1194,1,48,0,7.08506441116333
"730",29,1,40,90.3000030517578,3.36729574203491
"731",77,0,27,94.9000015258789,4.34380531311035
"732",367,0,30,73.5,5.90536165237427
"733",1798,0,30,58.2000007629395,7.49443006515503
"734",178,0,35,63.2999992370605,5.18178367614746
"735",19,1,27,33.7000007629395,2.94443893432617
"736",285,0,27,77.5999984741211,5.65248918533325
"737",12,0,45,39.2999992370605,2.4849066734314
"738",180,0,38,94.9000015258789,5.19295692443848
"739",229,0,32,52.5999984741211,5.43372201919556
"740",1796,0,36,94.9000015258789,7.49331712722778
"741",964,0,42,0,6.87109136581421
"742",916,1,37,35.2000007629395,6.82001638412476
"743",77,1,33,69.9000015258789,4.34380531311035
"744",1663,0,32,66.8000030517578,7.41637849807739
"745",358,0,32,91.3000030517578,5.88053321838379
"746",24,1,45,24.5,3.178053855896
"747",1825,0,31,75,7.50933504104614
"748",390,1,30,0,5.96614694595337
"749",1251,0,30,73.5,7.13169860839844
"750",532,1,39,73,6.2766432762146
"751",85,0,37,14.3000001907349,4.44265127182007
"752",1308,0,33,111.199996948242,7.1762547492981
"753",443,1,47,51.5,6.0935697555542
"754",62,1,29,60.7000007629395,4.12713432312012
"755",615,1,32,0,6.42162227630615
"756",31,1,40,33.7000007629395,3.43398714065552
"757",930,0,48,65.3000030517578,6.8351845741272
"758",201,1,45,97.4000015258789,5.30330467224121
"759",1552,0,40,104.099998474121,7.34729957580566
"760",48,0,41,74,3.8712010383606
"761",161,0,30,91.3000030517578,5.08140420913696
"762",376,0,38,64.8000030517578,5.92958927154541
"763",708,0,27,58.2000007629395,6.56244421005249
"764",722,1,40,134.199996948242,6.58202505111694
"765",178,0,28,60.7000007629395,5.18178367614746
"766",1174,0,49,115.800003051758,7.06817197799683
"767",54,0,36,60.7000007629395,3.98898410797119
"768",126,1,43,48.5,4.83628177642822
"769",337,0,30,56.5999984741211,5.8200831413269
"770",36,0,30,45.9000015258789,3.58351898193359
"771",175,1,26,53.5999984741211,5.16478586196899
"772",16,1,28,84.1999969482422,2.7725887298584
"773",644,0,29,0,6.46769857406616
"774",34,0,38,50,3.52636051177979
"775",2131,0,42,45.4000015258789,7.66434669494629
"776",360,1,34,50.5,5.88610410690308
"777",672,1,48,85.6999969482422,6.51025819778442
"778",1157,1,27,67.3000030517578,7.05358552932739
"779",466,1,26,48,6.1441855430603
"780",121,0,30,73.5,4.79579067230225
"781",1644,1,42,23.5,7.40488767623901
"782",1813,0,38,79.5999984741211,7.5027379989624
"783",630,1,29,72.4000015258789,6.44571971893311
"784",305,1,34,50,5.72031164169312
"785",1704,0,30,66.8000030517578,7.44073390960693
"786",1023,0,44,23.5,6.93049478530884
"787",1142,0,41,52,7.04053640365601
"788",184,1,35,61.2000007629395,5.21493577957153
"789",196,0,41,134.199996948242,5.27811479568481
"790",1553,0,40,71.9000015258789,7.3479437828064
"791",354,1,42,132.100006103516,5.86929702758789
"792",167,1,49,117.300003051758,5.11799383163452
"793",62,0,31,118.400001525879,4.12713432312012
"794",93,1,32,90.8000030517578,4.53259944915771
"795",92,1,41,37.2000007629395,4.52178859710693
"796",23,0,27,20.3999996185303,3.13549423217773
"797",695,0,38,64.3000030517578,6.54391193389893
"798",167,1,47,70.9000015258789,5.11799383163452
"799",299,0,44,73.5,5.70044374465942
"800",104,1,31,35.7000007629395,4.64439105987549
"801",13,1,38,93.9000015258789,2.56494927406311
"802",76,0,26,94.9000015258789,4.33073329925537
"803",93,0,31,80.5999984741211,4.53259944915771
"804",1156,0,45,0,7.05272102355957
"805",7,1,35,60.2000007629395,1.94591009616852
"806",1656,0,48,62.7999992370605,7.41216039657593
"807",22,0,38,70.4000015258789,3.09104251861572
"808",152,0,40,0,5.02388048171997
"809",154,0,43,86.6999969482422,5.03695249557495
"810",7,0,30,71.9000015258789,1.94591009616852
"811",197,0,40,17.8999996185303,5.28320360183716
"812",270,1,33,68.9000015258789,5.59842205047607
"813",306,0,39,62.7999992370605,5.72358512878418
"814",49,1,29,46.4000015258789,3.89182019233704
"815",34,0,44,89.8000030517578,3.52636051177979
"816",560,1,36,21.8999996185303,6.32793664932251
"817",152,1,31,116.800003051758,5.02388048171997
"818",1310,1,30,68.4000015258789,7.17778253555298
"819",63,0,33,54.5999984741211,4.14313459396362
"820",77,0,45,0,4.34380531311035
"821",913,0,32,54.5999984741211,6.81673574447632
"822",364,1,30,0,5.89715385437012
"823",1886,1,40,42.2999992370605,7.54221343994141
"824",295,1,33,32.0999984741211,5.68697547912598
"825",51,0,31,70.9000015258789,3.93182563781738
"826",82,0,28,54.0999984741211,4.40671920776367
"827",17,0,35,99,2.83321332931519
"828",547,0,34,115.800003051758,6.30444860458374
"829",1149,1,33,94.4000015258789,7.04664707183838
"830",62,0,44,75,4.12713432312012
"831",42,0,29,65.8000030517578,3.7376697063446
"832",15,0,47,80.5999984741211,2.70805025100708
"833",94,1,48,76.5,4.54329490661621
"834",30,0,43,78.5999984741211,3.40119743347168
"835",1009,1,40,134.699996948242,6.91671514511108
"836",32,0,36,75,3.465735912323
"837",964,0,39,31.1000003814697,6.87109136581421
"838",90,0,36,50,4.49980974197388
"839",1886,1,31,55.5999984741211,7.54221343994141
"840",117,0,35,83.1999969482422,4.76217412948608
"841",1088,1,28,0,6.99209642410278
"842",2148,0,32,115.800003051758,7.67229223251343
"843",1581,1,29,10.6999998092651,7.3658127784729
"844",1461,0,39,89.8000030517578,7.28687620162964
"845",35,0,34,42.2999992370605,3.55534815788269
"846",91,1,47,17.8999996185303,4.51085948944092
"847",1885,0,41,44.9000015258789,7.54168319702148
"848",1220,0,31,58.7000007629395,7.10660600662231
"849",1149,0,27,26.5,7.04664707183838
"850",15,1,31,85.1999969482422,2.70805025100708
"851",212,1,28,100.5,5.35658645629883
"852",974,1,33,0.5,6.88141107559204
"853",91,0,26,56.0999984741211,4.51085948944092
"854",107,0,32,64.3000030517578,4.67282867431641
"855",21,0,37,84.1999969482422,3.04452252388
"856",132,1,27,42.9000015258789,4.88280200958252
"857",26,0,45,59.2000007629395,3.25809645652771
"858",198,0,41,59.7000007629395,5.28826713562012
"859",71,0,48,92.9000015258789,4.26268005371094
"860",43,0,47,62.2000007629395,3.76120018959045
"861",31,1,42,68.9000015258789,3.43398714065552
"862",1370,0,40,41.7999992370605,7.2225661277771
"863",1279,0,48,81.0999984741211,7.15383386611938
"864",108,0,31,111.699996948242,4.68213129043579
"865",185,1,26,55.5999984741211,5.22035598754883
"866",220,0,36,78.5999984741211,5.39362764358521
"867",836,1,33,0,6.72862863540649
"868",59,0,38,113.800003051758,4.07753753662109
"869",548,0,42,117.300003051758,6.30627536773682
"870",59,0,40,55.5999984741211,4.07753753662109
"871",82,1,40,124,4.40671920776367
"872",1424,1,35,0,7.26122522354126
"873",1187,0,38,64.3000030517578,7.07918453216553
"874",182,0,40,93.4000015258789,5.20400667190552
"875",93,0,35,109.699996948242,4.53259944915771
"876",568,1,37,56.5999984741211,6.34212160110474
"877",91,0,26,18.8999996185303,4.51085948944092
"878",8,0,30,69.4000015258789,2.0794415473938
"879",55,0,45,68.4000015258789,4.00733327865601
"880",73,1,32,49,4.29045963287354
"881",112,1,34,29.1000003814697,4.71849870681763
"882",15,0,30,66.3000030517578,2.70805025100708
"883",142,0,49,59.2000007629395,4.95582723617554
"884",688,0,45,62.7999992370605,6.53378868103027
"885",107,0,37,50.5,4.67282867431641
"886",1431,1,42,56.0999984741211,7.26612901687622
"887",244,0,40,80.0999984741211,5.49716806411743
"888",427,0,27,59.7000007629395,6.05678415298462
"889",73,1,28,59.2000007629395,4.29045963287354
"890",179,0,34,0,5.18738603591919
"891",41,0,41,73,3.71357202529907
"892",648,0,41,58.7000007629395,6.47389078140259
"893",193,0,29,86.6999969482422,5.26269006729126
"894",1687,0,45,37.7999992370605,7.43070697784424
"895",139,0,49,103.099998474121,4.93447399139404
"896",50,0,38,59.7000007629395,3.91202306747437
"897",15,0,39,55.0999984741211,2.70805025100708
"898",898,1,26,69.9000015258789,6.80016994476318
"899",485,0,31,67.9000015258789,6.18414878845215
"900",200,1,45,85.1999969482422,5.29831743240356
"901",700,0,34,38.2999992370605,6.55108022689819
"902",1311,0,33,100,7.1785454750061
"903",120,0,42,42.2999992370605,4.78749179840088
"904",56,1,28,0,4.02535152435303
"905",123,0,30,132.100006103516,4.81218433380127
"906",439,0,39,0,6.08449935913086
"907",38,0,33,69.4000015258789,3.63758611679077
"908",1574,0,49,51,7.36137533187866
"909",78,1,38,45.4000015258789,4.35670900344849
"910",129,0,49,67.3000030517578,4.85981225967407
"911",1765,1,40,0,7.47590589523315
"912",532,1,47,68.9000015258789,6.2766432762146
"913",66,1,26,26,4.18965482711792
"914",641,0,40,70.4000015258789,6.46302938461304
"915",61,0,33,13.8000001907349,4.11087369918823
"916",42,1,27,46.4000015258789,3.7376697063446
"917",105,1,42,83.6999969482422,4.65396022796631
"918",1336,0,42,43.9000015258789,7.19743537902832
"919",204,0,33,87.1999969482422,5.31812000274658
"920",202,0,34,0,5.30826759338379
"921",943,1,26,0,6.84906625747681
"922",171,1,44,20.8999996185303,5.14166355133057
"923",108,1,45,19.3999996185303,4.68213129043579
"924",261,1,27,0,5.56452035903931
"925",85,0,27,57.7000007629395,4.44265127182007
"926",605,0,41,66.8000030517578,6.40522861480713
"927",1096,1,45,0,6.99942255020142
"928",1127,1,28,43.4000015258789,7.02731466293335
"929",335,0,39,103.599998474121,5.8141303062439
"930",99,1,32,0,4.59511995315552
"931",177,0,45,106.599998474121,5.17614984512329
"932",275,1,31,75.5,5.61677122116089
"933",32,1,31,25,3.465735912323
"934",55,0,43,102,4.00733327865601
"935",873,1,49,125,6.77193546295166
"936",1125,1,36,27.6000003814697,7.02553844451904
"937",452,1,34,118.400001525879,6.11368227005005
"938",78,0,33,50,4.35670900344849
"939",364,1,38,54.5999984741211,5.89715385437012
"940",12,0,26,64.3000030517578,2.4849066734314
"941",289,1,36,0,5.66642665863037
"942",442,1,30,70.4000015258789,6.09131002426147
"943",1460,0,33,98,7.28619194030762
"944",95,0,34,64.8000030517578,4.55387687683105
"945",299,0,35,54.0999984741211,5.70044374465942
"946",76,0,26,94.9000015258789,4.33073329925537
"947",1060,0,26,28.1000003814697,6.96602439880371
"948",397,1,26,43.9000015258789,5.98393630981445
"949",60,0,28,53.5999984741211,4.09434461593628
"950",1142,0,37,58.7000007629395,7.04053640365601
"951",185,0,26,56.0999984741211,5.22035598754883
"952",506,0,43,60.7000007629395,6.22653675079346
"953",672,0,44,70.4000015258789,6.51025819778442
"954",669,0,49,125,6.505784034729
"955",192,1,38,24.5,5.25749540328979
"956",171,0,45,46.9000015258789,5.14166355133057
"957",226,0,46,39.2999992370605,5.42053508758545
"958",84,0,29,97.4000015258789,4.43081665039062
"959",15,0,29,85.6999969482422,2.70805025100708
"960",90,0,32,100,4.49980974197388
"961",96,0,30,78.0999984741211,4.5643482208252
"962",1825,0,43,63.7999992370605,7.50933504104614
"963",366,1,32,0,5.90263319015503
"964",63,1,28,14.8000001907349,4.14313459396362
"965",701,1,34,0,6.55250787734985
"966",29,0,38,59.2000007629395,3.36729574203491
"967",397,0,27,204.100006103516,5.98393630981445
"968",152,0,30,55.5999984741211,5.02388048171997
"969",244,0,39,134.699996948242,5.49716806411743
"970",1158,0,34,75.5,7.05444955825806
"971",26,1,28,42.9000015258789,3.25809645652771
"972",909,1,32,0,6.81234502792358
"973",657,0,45,204.100006103516,6.48768424987793
"974",1735,0,35,56.5999984741211,7.45876264572144
"975",1651,1,36,78.0999984741211,7.4091362953186
"976",25,0,36,68.9000015258789,3.21887588500977
"977",244,0,39,79.5999984741211,5.49716806411743
"978",7,0,35,93.9000015258789,1.94591009616852
"979",397,1,30,65.3000030517578,5.98393630981445
"980",694,0,40,79.5999984741211,6.54247188568115
